model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,unique_dialog_id,source,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt3,dialog0712,2-file_granite3.2_2b_prompt3_dialog0712,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt3,dialog0713,2-file_granite3.2_2b_prompt3_dialog0713,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt3,dialog0714,2-file_granite3.2_2b_prompt3_dialog0714,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt3,dialog0715,2-file_granite3.2_2b_prompt3_dialog0715,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt3,dialog0716,2-file_granite3.2_2b_prompt3_dialog0716,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt3,dialog0717,2-file_granite3.2_2b_prompt3_dialog0717,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt3,dialog0718,2-file_granite3.2_2b_prompt3_dialog0718,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt3,dialog0719,2-file_granite3.2_2b_prompt3_dialog0719,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt3,dialog0720,2-file_granite3.2_2b_prompt3_dialog0720,2-file,4.1,20.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt2,dialog0691,2-file_granite3.2_2b_prompt2_dialog0691,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt2,dialog0692,2-file_granite3.2_2b_prompt2_dialog0692,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt2,dialog0693,2-file_granite3.2_2b_prompt2_dialog0693,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt2,dialog0694,2-file_granite3.2_2b_prompt2_dialog0694,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt2,dialog0695,2-file_granite3.2_2b_prompt2_dialog0695,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt2,dialog0696,2-file_granite3.2_2b_prompt2_dialog0696,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt2,dialog0697,2-file_granite3.2_2b_prompt2_dialog0697,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt2,dialog0698,2-file_granite3.2_2b_prompt2_dialog0698,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt2,dialog0699,2-file_granite3.2_2b_prompt2_dialog0699,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt2,dialog0700,2-file_granite3.2_2b_prompt2_dialog0700,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt2,dialog0701,2-file_granite3.2_2b_prompt2_dialog0701,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt2,dialog0702,2-file_granite3.2_2b_prompt2_dialog0702,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt2,dialog0703,2-file_granite3.2_2b_prompt2_dialog0703,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt2,dialog0704,2-file_granite3.2_2b_prompt2_dialog0704,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt2,dialog0705,2-file_granite3.2_2b_prompt2_dialog0705,2-file,3.9,6.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt5,dialog0736,2-file_granite3.2_2b_prompt5_dialog0736,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt5,dialog0737,2-file_granite3.2_2b_prompt5_dialog0737,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt5,dialog0738,2-file_granite3.2_2b_prompt5_dialog0738,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt5,dialog0739,2-file_granite3.2_2b_prompt5_dialog0739,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt5,dialog0740,2-file_granite3.2_2b_prompt5_dialog0740,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt5,dialog0741,2-file_granite3.2_2b_prompt5_dialog0741,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt5,dialog0742,2-file_granite3.2_2b_prompt5_dialog0742,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt5,dialog0743,2-file_granite3.2_2b_prompt5_dialog0743,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt5,dialog0744,2-file_granite3.2_2b_prompt5_dialog0744,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt5,dialog0745,2-file_granite3.2_2b_prompt5_dialog0745,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt5,dialog0746,2-file_granite3.2_2b_prompt5_dialog0746,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt5,dialog0747,2-file_granite3.2_2b_prompt5_dialog0747,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt5,dialog0748,2-file_granite3.2_2b_prompt5_dialog0748,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt5,dialog0749,2-file_granite3.2_2b_prompt5_dialog0749,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt5,dialog0750,2-file_granite3.2_2b_prompt5_dialog0750,2-file,4.5,10.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt12,dialog0841,2-file_granite3.2_2b_prompt12_dialog0841,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt12,dialog0842,2-file_granite3.2_2b_prompt12_dialog0842,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt12,dialog0843,2-file_granite3.2_2b_prompt12_dialog0843,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt12,dialog0844,2-file_granite3.2_2b_prompt12_dialog0844,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt12,dialog0845,2-file_granite3.2_2b_prompt12_dialog0845,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt12,dialog0846,2-file_granite3.2_2b_prompt12_dialog0846,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt12,dialog0847,2-file_granite3.2_2b_prompt12_dialog0847,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt12,dialog0848,2-file_granite3.2_2b_prompt12_dialog0848,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt12,dialog0849,2-file_granite3.2_2b_prompt12_dialog0849,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt12,dialog0850,2-file_granite3.2_2b_prompt12_dialog0850,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt12,dialog0851,2-file_granite3.2_2b_prompt12_dialog0851,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt12,dialog0852,2-file_granite3.2_2b_prompt12_dialog0852,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt12,dialog0853,2-file_granite3.2_2b_prompt12_dialog0853,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt12,dialog0854,2-file_granite3.2_2b_prompt12_dialog0854,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt12,dialog0855,2-file_granite3.2_2b_prompt12_dialog0855,2-file,11.3,20.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt15,dialog0886,2-file_granite3.2_2b_prompt15_dialog0886,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt15,dialog0887,2-file_granite3.2_2b_prompt15_dialog0887,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt15,dialog0888,2-file_granite3.2_2b_prompt15_dialog0888,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt15,dialog0889,2-file_granite3.2_2b_prompt15_dialog0889,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt15,dialog0890,2-file_granite3.2_2b_prompt15_dialog0890,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt15,dialog0891,2-file_granite3.2_2b_prompt15_dialog0891,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt15,dialog0892,2-file_granite3.2_2b_prompt15_dialog0892,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt15,dialog0893,2-file_granite3.2_2b_prompt15_dialog0893,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt15,dialog0894,2-file_granite3.2_2b_prompt15_dialog0894,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt15,dialog0895,2-file_granite3.2_2b_prompt15_dialog0895,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt15,dialog0896,2-file_granite3.2_2b_prompt15_dialog0896,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt15,dialog0897,2-file_granite3.2_2b_prompt15_dialog0897,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt15,dialog0898,2-file_granite3.2_2b_prompt15_dialog0898,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt15,dialog0899,2-file_granite3.2_2b_prompt15_dialog0899,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt15,dialog0900,2-file_granite3.2_2b_prompt15_dialog0900,2-file,1.5,8.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt10,dialog0811,2-file_granite3.2_2b_prompt10_dialog0811,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt10,dialog0812,2-file_granite3.2_2b_prompt10_dialog0812,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt10,dialog0813,2-file_granite3.2_2b_prompt10_dialog0813,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt10,dialog0814,2-file_granite3.2_2b_prompt10_dialog0814,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt10,dialog0815,2-file_granite3.2_2b_prompt10_dialog0815,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt10,dialog0816,2-file_granite3.2_2b_prompt10_dialog0816,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt10,dialog0817,2-file_granite3.2_2b_prompt10_dialog0817,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt10,dialog0818,2-file_granite3.2_2b_prompt10_dialog0818,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt10,dialog0819,2-file_granite3.2_2b_prompt10_dialog0819,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt10,dialog0820,2-file_granite3.2_2b_prompt10_dialog0820,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt10,dialog0821,2-file_granite3.2_2b_prompt10_dialog0821,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt10,dialog0822,2-file_granite3.2_2b_prompt10_dialog0822,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt10,dialog0823,2-file_granite3.2_2b_prompt10_dialog0823,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt10,dialog0824,2-file_granite3.2_2b_prompt10_dialog0824,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt10,dialog0825,2-file_granite3.2_2b_prompt10_dialog0825,2-file,6.9,7.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt9,dialog0796,2-file_granite3.2_2b_prompt9_dialog0796,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt9,dialog0797,2-file_granite3.2_2b_prompt9_dialog0797,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt9,dialog0798,2-file_granite3.2_2b_prompt9_dialog0798,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt9,dialog0799,2-file_granite3.2_2b_prompt9_dialog0799,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt9,dialog0800,2-file_granite3.2_2b_prompt9_dialog0800,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt9,dialog0801,2-file_granite3.2_2b_prompt9_dialog0801,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt9,dialog0802,2-file_granite3.2_2b_prompt9_dialog0802,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt9,dialog0803,2-file_granite3.2_2b_prompt9_dialog0803,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt9,dialog0804,2-file_granite3.2_2b_prompt9_dialog0804,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt9,dialog0805,2-file_granite3.2_2b_prompt9_dialog0805,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt9,dialog0806,2-file_granite3.2_2b_prompt9_dialog0806,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt9,dialog0807,2-file_granite3.2_2b_prompt9_dialog0807,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt9,dialog0808,2-file_granite3.2_2b_prompt9_dialog0808,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt9,dialog0809,2-file_granite3.2_2b_prompt9_dialog0809,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt9,dialog0810,2-file_granite3.2_2b_prompt9_dialog0810,2-file,2.2,14.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt7,dialog0766,2-file_granite3.2_2b_prompt7_dialog0766,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt7,dialog0767,2-file_granite3.2_2b_prompt7_dialog0767,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt7,dialog0768,2-file_granite3.2_2b_prompt7_dialog0768,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt7,dialog0769,2-file_granite3.2_2b_prompt7_dialog0769,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt7,dialog0770,2-file_granite3.2_2b_prompt7_dialog0770,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt7,dialog0771,2-file_granite3.2_2b_prompt7_dialog0771,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt7,dialog0772,2-file_granite3.2_2b_prompt7_dialog0772,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt7,dialog0773,2-file_granite3.2_2b_prompt7_dialog0773,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt7,dialog0774,2-file_granite3.2_2b_prompt7_dialog0774,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite3.2,2.0B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt7,dialog0775,2-file_granite3.2_2b_prompt7_dialog0775,2-file,1.1,13.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
